CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
8045952001,Colorado,Garfield County,0,5161,1751,0,0.0,0.0,0,0,0,0,0,1,13.3,64206.0,0,0,0,0,0,0,0,0,,,,,,,4769.0,92.4,1882.0,36.47,1485.0,28.77,241.0,4.67,3563.0,69.04,24.0,0.46,27.0,0.52,3.0,0.06,55.0,1.06,1097.0,21.26,1884.0,36.5,80.0,4.57,124.0,7.06,2350.0,45.53,973.0,18.85,696.0,13.48,146.0,2.83,1798.0,34.83,5.0,0.09,5.0,0.1,0.0,0.01,31.0,0.6,511.0,9.91,953.0,18.47,35.0,2.03,60.0,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,1622.0,269.0,3859.0,25.0,27.0,3.0,56.0,1191.0,2033.0,94.0,144.0
8045952002,Colorado,Garfield County,1,8075,2790,0,328.0,4.06,0,0,0,0,0,0,7.7,72041.0,1,1,1,1,1,0,0,0,2103.0,6600.0,2103.0,260.0,1629.0,260.0,6600.0,81.73,1629.0,20.18,1850.0,22.91,622.0,7.7,5654.0,70.01,54.0,0.67,36.0,0.44,5.0,0.06,86.0,1.07,765.0,9.48,1519.0,18.81,76.0,2.73,269.0,9.65,2103.0,26.05,260.0,3.22,474.0,5.87,191.0,2.36,1806.0,22.36,38.0,0.47,10.0,0.12,5.0,0.06,27.0,0.34,217.0,2.69,363.0,4.49,2.0,0.07,83.0,2.98,204.0,2.53,15.0,0.18,18.0,0.22,7.0,0.09,153.0,1.9,19.0,0.24,2.0,0.03,0.0,0.0,5.0,0.06,24.0,0.3,45.0,0.56,0.0,0.0,4.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,2229.0,2300.0,712.0,6865.0,56.0,38.0,7.0,104.0,1005.0,1987.0,108.0,332.0
8045952100,Colorado,Garfield County,0,6041,2259,0,0.0,0.0,0,0,0,0,0,0,6.5,77108.0,0,0,0,0,0,0,0,0,98.0,98.0,35.0,51.0,51.0,18.0,5582.0,92.39,1565.0,25.9,1595.0,26.4,667.0,11.04,4682.0,77.51,17.0,0.28,30.0,0.5,8.0,0.13,138.0,2.28,707.0,11.7,1216.0,20.12,81.0,3.56,99.0,4.36,4431.0,73.35,1368.0,22.64,1303.0,21.57,448.0,7.42,3642.0,60.29,10.0,0.16,28.0,0.46,8.0,0.13,125.0,2.06,618.0,10.24,1039.0,17.21,79.0,3.5,76.0,3.38,98.0,1.62,51.0,0.84,18.0,0.3,16.0,0.26,88.0,1.46,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.15,15.0,0.25,2.0,0.07,2.0,0.09,35.0,0.58,18.0,0.3,7.0,0.12,6.0,0.1,33.0,0.55,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.03,7.0,0.12,1.0,0.0,1.0,0.03,1870.0,1702.0,786.0,5104.0,21.0,30.0,8.0,144.0,734.0,1280.0,105.0,123.0
8047013800,Colorado,Gilpin County,0,5441,2460,0,49.0,0.9,0,0,0,0,1,0,4.1,90424.0,0,0,0,0,0,0,0,1,,,,,,,5441.0,100.0,739.0,13.58,959.0,17.63,514.0,9.45,5157.0,94.78,28.0,0.51,77.0,1.42,10.0,0.18,41.0,0.75,128.0,2.35,267.0,4.91,125.0,5.07,116.0,4.71,5441.0,100.0,739.0,13.58,959.0,17.63,514.0,9.45,5157.0,94.78,28.0,0.51,77.0,1.42,10.0,0.18,41.0,0.75,128.0,2.35,267.0,4.91,125.0,5.07,116.0,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.0,959.0,514.0,5157.0,28.0,77.0,10.0,41.0,128.0,267.0,126.0,125.0
8049000100,Colorado,Grand County,0,2911,1240,0,4.0,0.14,0,0,0,0,0,0,18.3,75478.0,0,0,0,0,0,0,0,0,417.0,417.0,0.0,38.0,38.0,0.0,2436.0,83.67,632.0,21.7,638.0,21.9,192.0,6.61,2244.0,77.08,3.0,0.1,6.0,0.21,2.0,0.07,9.0,0.33,171.0,5.89,266.0,9.15,31.0,2.46,42.0,3.37,1675.0,57.53,310.0,10.66,407.0,13.99,126.0,4.33,1570.0,53.92,0.0,0.0,3.0,0.1,0.0,0.0,4.0,0.14,98.0,3.37,142.0,4.87,13.0,1.05,29.0,2.3,417.0,14.32,38.0,1.31,69.0,2.38,39.0,1.33,402.0,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.53,19.0,0.65,1.0,0.1,8.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956.0,753.0,244.0,2695.0,4.0,7.0,5.0,11.0,189.0,320.0,45.0,50.0
8049000201,Colorado,Grand County,0,4817,2159,0,7.0,0.15,0,0,0,0,0,0,3.9,85909.0,0,0,0,0,0,0,0,0,1.0,1.0,,0.0,0.0,,4512.0,93.67,583.0,12.1,888.0,18.43,626.0,13.0,4226.0,87.73,23.0,0.48,23.0,0.48,2.0,0.04,22.0,0.46,216.0,4.48,320.0,6.65,13.0,0.61,86.0,3.96,4275.0,88.74,570.0,11.83,857.0,17.79,581.0,12.06,4003.0,83.1,22.0,0.45,22.0,0.46,2.0,0.04,22.0,0.46,204.0,4.23,306.0,6.35,12.0,0.55,80.0,3.72,1.0,0.02,0.0,0.0,0.0,0.0,1.0,0.02,1.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,655.0,932.0,668.0,4517.0,23.0,24.0,2.0,26.0,225.0,337.0,14.0,93.0
8049000202,Colorado,Grand County,0,7115,3070,0,211.0,2.97,0,0,0,0,0,0,13.5,73061.0,0,0,0,0,0,0,0,0,1.0,1.0,,0.0,0.0,,5346.0,75.14,1799.0,25.28,1018.0,14.31,491.0,6.91,5074.0,71.31,22.0,0.31,70.0,0.98,0.0,0.0,25.0,0.36,155.0,2.18,254.0,3.57,70.0,2.27,161.0,5.23,3835.0,53.91,1317.0,18.51,737.0,10.36,362.0,5.09,3642.0,51.18,21.0,0.29,55.0,0.78,0.0,0.0,19.0,0.27,98.0,1.38,161.0,2.27,28.0,0.91,113.0,3.68,1.0,0.02,0.0,0.01,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2381.0,1333.0,607.0,6665.0,30.0,94.0,1.0,36.0,289.0,459.0,81.0,174.0
8051963600,Colorado,Gunnison County,0,3794,1628,0,35.0,0.92,0,0,0,0,0,0,7.9,81181.0,0,0,0,0,0,0,0,0,477.0,477.0,132.0,147.0,147.0,45.0,3794.0,100.0,929.0,24.49,769.0,20.27,469.0,12.36,3585.0,94.49,7.0,0.18,22.0,0.58,0.0,0.0,40.0,1.05,140.0,3.69,231.0,6.09,41.0,2.5,110.0,6.76,3673.0,96.8,884.0,23.31,758.0,19.99,457.0,12.05,3466.0,91.37,7.0,0.18,20.0,0.53,0.0,0.0,40.0,1.05,139.0,3.67,230.0,6.07,40.0,2.48,106.0,6.5,477.0,12.56,147.0,3.88,79.0,2.08,83.0,2.2,456.0,12.02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,19.0,0.51,26.0,0.7,0.0,0.0,15.0,0.92,132.0,3.47,45.0,1.19,12.0,0.33,24.0,0.64,123.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.24,5.0,0.13,0.0,0.0,4.0,0.25,1073.0,769.0,469.0,3585.0,7.0,22.0,0.0,40.0,140.0,231.0,40.0,119.0
8051963700,Colorado,Gunnison County,1,6124,2446,0,760.0,12.41,0,1,0,0,0,1,21.7,62167.0,0,1,0,1,0,0,0,0,142.0,1679.0,142.0,78.0,935.0,78.0,1679.0,27.41,935.0,15.27,260.0,4.25,187.0,3.06,1446.0,23.61,6.0,0.1,15.0,0.24,0.0,0.0,28.0,0.46,184.0,3.01,242.0,3.96,40.0,1.64,64.0,2.61,142.0,2.32,78.0,1.27,20.0,0.32,20.0,0.33,135.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.11,8.0,0.13,4.0,0.17,6.0,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.0,973.0,487.0,5347.0,38.0,35.0,2.0,139.0,563.0,844.0,71.0,227.0
8051963800,Colorado,Gunnison County,0,4501,2052,0,4.0,0.09,0,0,0,0,0,0,6.8,103536.0,0,0,0,0,0,0,0,0,90.0,90.0,,30.0,30.0,,3020.0,67.11,782.0,17.37,652.0,14.49,186.0,4.12,2929.0,65.06,1.0,0.02,20.0,0.44,2.0,0.04,14.0,0.31,55.0,1.22,81.0,1.8,50.0,2.44,53.0,2.61,2959.0,65.73,763.0,16.96,636.0,14.13,178.0,3.96,2867.0,63.7,1.0,0.02,20.0,0.44,2.0,0.04,14.0,0.31,55.0,1.22,80.0,1.79,49.0,2.41,52.0,2.55,90.0,1.99,30.0,0.67,14.0,0.32,16.0,0.35,86.0,1.9,0.0,0.0,2.0,0.04,0.0,0.0,0.0,0.0,2.0,0.04,1.0,0.03,2.0,0.08,2.0,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.0,884.0,249.0,4348.0,2.0,41.0,2.0,20.0,88.0,144.0,85.0,78.0
8051963900,Colorado,Gunnison County,0,905,390,0,51.0,5.64,1,1,0,0,0,1,17.4,64750.0,1,1,0,0,0,1,0,0,790.0,790.0,139.0,216.0,216.0,32.0,905.0,100.0,249.0,27.51,154.0,17.02,146.0,16.13,872.0,96.35,1.0,0.11,2.0,0.22,0.0,0.0,9.0,0.99,21.0,2.32,36.0,3.98,1.0,0.25,20.0,5.18,905.0,100.0,249.0,27.51,154.0,17.02,146.0,16.13,872.0,96.35,1.0,0.11,2.0,0.22,0.0,0.0,9.0,0.99,21.0,2.32,36.0,3.98,1.0,0.25,20.0,5.18,790.0,87.29,216.0,23.89,126.0,13.97,132.0,14.61,766.0,84.64,0.0,0.0,2.0,0.22,0.0,0.0,9.0,0.99,13.0,1.43,29.0,3.19,1.0,0.21,18.0,4.5,139.0,15.36,32.0,3.49,14.0,1.57,48.0,5.25,136.0,15.04,0.0,0.0,1.0,0.11,0.0,0.0,0.0,0.0,2.0,0.21,4.0,0.48,0.0,0.0,3.0,0.85,250.0,154.0,146.0,872.0,1.0,2.0,0.0,9.0,21.0,36.0,1.0,20.0
8053973100,Colorado,Hinsdale County,0,843,362,0,56.0,6.64,0,0,0,0,0,1,13.0,64196.0,0,0,0,0,0,0,0,0,99.0,99.0,2.0,34.0,34.0,1.0,559.0,66.3,194.0,23.03,104.0,12.39,99.0,11.69,537.0,63.66,1.0,0.06,3.0,0.32,0.0,0.0,5.0,0.59,14.0,1.66,13.0,1.56,6.0,1.66,8.0,2.16,360.0,42.73,125.0,14.84,68.0,8.09,63.0,7.48,345.0,40.98,0.0,0.0,2.0,0.23,0.0,0.0,3.0,0.4,9.0,1.12,11.0,1.3,3.0,0.93,4.0,1.21,99.0,11.78,34.0,4.09,19.0,2.3,19.0,2.28,93.0,11.01,0.0,0.0,0.0,0.04,0.0,0.0,3.0,0.36,3.0,0.37,5.0,0.56,1.0,0.22,1.0,0.29,2.0,0.28,1.0,0.1,0.0,0.0,0.0,0.01,2.0,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,305.0,168.0,147.0,802.0,3.0,3.0,0.0,9.0,26.0,24.0,10.0,13.0
8055960600,Colorado,Huerfano County,1,3273,1511,0,56.0,1.71,0,1,0,0,0,1,21.4,34757.0,0,1,0,1,0,0,0,0,132.0,1057.0,132.0,80.0,595.0,80.0,1057.0,32.3,595.0,18.19,264.0,8.06,198.0,6.06,792.0,24.19,11.0,0.32,6.0,0.19,4.0,0.11,59.0,1.8,186.0,5.69,560.0,17.1,77.0,5.13,121.0,8.0,132.0,4.03,80.0,2.45,25.0,0.75,32.0,0.99,117.0,3.57,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.1,12.0,0.36,41.0,1.25,11.0,0.75,16.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1735.0,688.0,744.0,2481.0,23.0,9.0,7.0,167.0,586.0,1785.0,270.0,417.0
8055960900,Colorado,Huerfano County,0,3438,1626,0,109.0,3.17,0,0,0,0,0,0,11.0,69180.0,1,1,1,0,0,1,1,1,2303.0,2303.0,534.0,723.0,723.0,174.0,3438.0,100.0,1015.0,29.51,500.0,14.54,945.0,27.49,3079.0,89.56,12.0,0.35,16.0,0.47,6.0,0.17,47.0,1.37,278.0,8.09,583.0,16.96,15.0,0.95,103.0,6.34,3438.0,100.0,1015.0,29.51,500.0,14.54,945.0,27.49,3079.0,89.56,12.0,0.35,16.0,0.47,6.0,0.17,47.0,1.37,278.0,8.09,583.0,16.96,15.0,0.95,103.0,6.34,2303.0,66.99,723.0,21.04,365.0,10.62,559.0,16.26,2074.0,60.32,7.0,0.21,8.0,0.23,6.0,0.17,30.0,0.87,179.0,5.21,369.0,10.73,15.0,0.95,72.0,4.42,534.0,15.52,174.0,5.06,64.0,1.85,145.0,4.21,472.0,13.72,2.0,0.06,2.0,0.06,2.0,0.05,14.0,0.42,42.0,1.21,144.0,4.19,0.0,0.0,17.0,1.05,972.0,500.0,945.0,3079.0,12.0,16.0,6.0,47.0,278.0,583.0,15.0,106.0
8057955600,Colorado,Jackson County,0,1394,649,0,2.0,0.14,0,0,0,0,0,1,15.7,54922.0,0,0,0,0,0,0,0,0,381.0,381.0,50.0,115.0,115.0,15.0,1153.0,82.7,386.0,27.68,210.0,15.09,220.0,15.8,1078.0,77.33,0.0,0.0,1.0,0.07,0.0,0.0,16.0,1.15,58.0,4.16,100.0,7.19,8.0,1.19,31.0,4.76,726.0,52.11,219.0,15.68,134.0,9.59,141.0,10.12,683.0,48.96,0.0,0.0,1.0,0.07,0.0,0.0,8.0,0.57,35.0,2.51,62.0,4.47,4.0,0.54,19.0,2.95,381.0,27.37,115.0,8.23,65.0,4.68,83.0,5.94,357.0,25.63,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.25,21.0,1.5,27.0,1.93,2.0,0.29,10.0,1.58,50.0,3.58,15.0,1.08,5.0,0.34,15.0,1.09,47.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.18,4.0,0.32,0.0,0.0,1.0,0.23,447.0,260.0,257.0,1290.0,0.0,1.0,0.0,17.0,86.0,150.0,9.0,33.0
8059009806,Colorado,Jefferson County,1,3541,1410,0,2.0,0.06,0,0,0,0,0,0,2.6,126000.0,1,1,1,1,1,0,0,0,1578.0,3218.0,1578.0,149.0,305.0,149.0,3218.0,90.87,305.0,8.61,685.0,19.35,654.0,18.48,3070.0,86.7,11.0,0.3,46.0,1.29,4.0,0.11,16.0,0.45,71.0,2.01,115.0,3.25,20.0,1.39,0.0,0.0,1578.0,44.56,149.0,4.22,323.0,9.12,324.0,9.16,1519.0,42.9,4.0,0.12,18.0,0.5,1.0,0.02,4.0,0.1,32.0,0.91,64.0,1.81,10.0,0.73,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.0,751.0,731.0,3382.0,14.0,49.0,4.0,17.0,75.0,130.0,27.0,0.0
8059009807,Colorado,Jefferson County,1,1611,762,0,0.0,0.0,0,0,0,0,0,0,8.4,108125.0,0,1,0,1,0,0,0,0,390.0,1604.0,390.0,85.0,338.0,85.0,1604.0,99.58,338.0,20.95,273.0,16.93,361.0,22.4,1514.0,94.0,10.0,0.62,25.0,1.54,0.0,0.0,5.0,0.31,50.0,3.1,106.0,6.58,56.0,7.34,30.0,3.98,390.0,24.22,85.0,5.29,74.0,4.58,70.0,4.32,363.0,22.51,3.0,0.21,5.0,0.32,0.0,0.0,2.0,0.1,17.0,1.07,30.0,1.84,14.0,1.85,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.0,274.0,363.0,1521.0,10.0,25.0,0.0,5.0,50.0,106.0,59.0,33.0
8059009808,Colorado,Jefferson County,0,5714,2468,0,2.0,0.04,0,0,0,0,1,0,9.5,127454.0,0,0,0,0,0,0,0,1,12.0,12.0,,1.0,1.0,,5713.0,99.99,905.0,15.84,1119.0,19.58,625.0,10.93,5330.0,93.28,20.0,0.35,159.0,2.78,1.0,0.02,23.0,0.4,180.0,3.15,250.0,4.37,145.0,5.87,43.0,1.74,4896.0,85.69,646.0,11.31,1027.0,17.97,509.0,8.92,4588.0,80.29,12.0,0.21,121.0,2.12,1.0,0.02,19.0,0.34,155.0,2.72,221.0,3.87,110.0,4.46,36.0,1.44,12.0,0.2,1.0,0.02,2.0,0.04,2.0,0.04,11.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.0,1119.0,625.0,5331.0,20.0,159.0,1.0,23.0,180.0,250.0,151.0,45.0
8059009815,Colorado,Jefferson County,1,4956,1856,0,0.0,0.0,0,0,0,0,0,0,4.3,130489.0,1,1,1,1,1,0,0,0,4938.0,4956.0,4938.0,583.0,586.0,583.0,4956.0,100.0,586.0,11.82,1280.0,25.83,470.0,9.48,4633.0,93.48,22.0,0.44,118.0,2.38,12.0,0.24,22.0,0.44,149.0,3.01,357.0,7.2,7.0,0.4,3.0,0.16,4938.0,99.63,583.0,11.77,1277.0,25.77,463.0,9.35,4616.0,93.13,22.0,0.44,118.0,2.38,12.0,0.24,22.0,0.44,148.0,2.99,356.0,7.18,7.0,0.39,3.0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,1280.0,470.0,4633.0,22.0,118.0,12.0,22.0,149.0,357.0,8.0,3.0
8059009823,Colorado,Jefferson County,1,4659,1680,0,0.0,0.0,0,0,0,0,0,0,5.5,101932.0,1,1,1,1,1,0,0,0,4382.0,4659.0,4382.0,604.0,660.0,604.0,4659.0,100.0,660.0,14.17,1184.0,25.41,250.0,5.37,4177.0,89.65,61.0,1.31,118.0,2.53,5.0,0.11,38.0,0.82,260.0,5.58,513.0,11.01,21.0,1.22,37.0,2.23,4382.0,94.05,604.0,12.97,1134.0,24.34,225.0,4.82,3921.0,84.17,60.0,1.28,115.0,2.46,3.0,0.07,38.0,0.82,245.0,5.25,477.0,10.25,21.0,1.22,35.0,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.0,1184.0,250.0,4177.0,61.0,118.0,5.0,38.0,260.0,513.0,21.0,39.0
8059009824,Colorado,Jefferson County,1,5028,1796,0,0.0,0.0,0,0,0,0,0,0,7.2,91923.0,1,1,1,1,1,0,0,0,2490.0,4573.0,2490.0,447.0,776.0,447.0,4573.0,90.95,776.0,15.43,1207.0,24.0,184.0,3.65,4072.0,80.99,39.0,0.78,117.0,2.33,4.0,0.08,43.0,0.85,298.0,5.92,586.0,11.66,37.0,2.07,52.0,2.89,2490.0,49.52,447.0,8.88,674.0,13.41,97.0,1.93,2236.0,44.48,23.0,0.46,54.0,1.07,1.0,0.03,22.0,0.43,154.0,3.06,317.0,6.31,16.0,0.88,28.0,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0,1332.0,205.0,4454.0,41.0,147.0,4.0,48.0,334.0,648.0,45.0,56.0
8059009827,Colorado,Jefferson County,1,6180,2387,0,7.0,0.11,0,0,0,0,0,0,8.0,96167.0,0,1,0,1,0,0,0,0,405.0,5165.0,405.0,84.0,1415.0,84.0,5165.0,83.57,1415.0,22.89,1275.0,20.63,271.0,4.38,4414.0,71.43,54.0,0.88,378.0,6.12,2.0,0.04,21.0,0.34,294.0,4.76,596.0,9.64,93.0,3.89,98.0,4.12,405.0,6.55,84.0,1.36,105.0,1.7,29.0,0.46,378.0,6.12,2.0,0.03,15.0,0.24,0.0,0.0,0.0,0.0,10.0,0.16,22.0,0.36,7.0,0.28,7.0,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.0,1509.0,358.0,5238.0,79.0,420.0,11.0,42.0,390.0,779.0,109.0,124.0
8059009828,Colorado,Jefferson County,1,5344,2115,0,46.0,0.86,0,0,0,0,0,0,4.3,105391.0,0,1,0,1,0,0,0,0,413.0,3794.0,413.0,7.0,350.0,7.0,3794.0,70.99,350.0,6.55,854.0,15.99,600.0,11.22,3467.0,64.87,19.0,0.36,120.0,2.24,5.0,0.09,18.0,0.34,165.0,3.09,405.0,7.59,60.0,2.81,31.0,1.47,413.0,7.73,7.0,0.13,99.0,1.86,40.0,0.74,376.0,7.04,0.0,0.0,15.0,0.28,1.0,0.02,0.0,0.01,20.0,0.38,32.0,0.6,0.0,0.01,3.0,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.0,1191.0,779.0,4861.0,29.0,193.0,5.0,26.0,230.0,544.0,76.0,46.0
8059009829,Colorado,Jefferson County,1,1857,657,0,0.0,0.0,0,0,0,0,0,0,5.2,116905.0,0,1,0,1,0,0,0,0,18.0,1199.0,18.0,2.0,126.0,2.0,1199.0,64.55,126.0,6.79,340.0,18.33,43.0,2.33,1092.0,58.8,9.0,0.48,40.0,2.13,0.0,0.02,2.0,0.13,55.0,2.99,108.0,5.83,5.0,0.72,13.0,1.98,18.0,0.95,2.0,0.1,5.0,0.28,1.0,0.04,15.0,0.8,1.0,0.03,0.0,0.02,0.0,0.0,0.0,0.01,2.0,0.09,2.0,0.11,0.0,0.01,0.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,511.0,73.0,1699.0,16.0,52.0,1.0,7.0,82.0,192.0,8.0,22.0
8059009830,Colorado,Jefferson County,1,2046,972,0,0.0,0.0,0,0,0,0,0,0,9.4,92031.0,1,1,1,1,1,0,0,0,1017.0,2046.0,1017.0,235.0,472.0,235.0,2046.0,100.0,472.0,23.06,392.0,19.16,291.0,14.22,1841.0,89.98,30.0,1.47,26.0,1.27,1.0,0.05,25.0,1.22,123.0,6.01,272.0,13.29,28.0,2.91,78.0,8.05,1017.0,49.72,235.0,11.47,205.0,10.04,134.0,6.57,915.0,44.73,18.0,0.87,14.0,0.67,1.0,0.05,9.0,0.44,60.0,2.95,142.0,6.96,14.0,1.41,38.0,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.0,392.0,291.0,1841.0,30.0,26.0,1.0,25.0,123.0,272.0,30.0,83.0
8059009831,Colorado,Jefferson County,1,2190,1217,0,0.0,0.0,0,0,0,0,0,0,8.0,79028.0,1,1,1,1,1,0,0,0,1816.0,2190.0,1816.0,577.0,665.0,577.0,2190.0,100.0,665.0,30.37,338.0,15.43,31.0,1.42,1804.0,82.37,50.0,2.28,135.0,6.16,2.0,0.09,21.0,0.96,178.0,8.13,373.0,17.03,18.0,1.46,73.0,5.97,1816.0,82.94,577.0,26.35,281.0,12.85,27.0,1.21,1497.0,68.36,36.0,1.63,123.0,5.61,2.0,0.09,14.0,0.65,145.0,6.61,298.0,13.6,18.0,1.46,60.0,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.0,338.0,31.0,1804.0,50.0,135.0,2.0,21.0,178.0,373.0,20.0,76.0
8059009832,Colorado,Jefferson County,1,2501,942,0,6.0,0.24,0,0,0,0,0,0,2.4,83106.0,0,1,0,1,0,0,0,0,,1060.0,,,101.0,,1060.0,42.39,101.0,4.03,254.0,10.15,131.0,5.23,888.0,35.49,20.0,0.82,27.0,1.09,0.0,0.0,9.0,0.36,116.0,4.62,217.0,8.68,19.0,2.02,16.0,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.0,563.0,305.0,2134.0,31.0,91.0,0.0,22.0,223.0,464.0,36.0,42.0
8059009833,Colorado,Jefferson County,1,5555,2325,0,6.0,0.11,0,0,0,0,0,0,6.4,96250.0,0,1,0,1,0,0,0,0,384.0,3636.0,384.0,44.0,705.0,44.0,3636.0,65.45,705.0,12.69,845.0,15.22,399.0,7.19,3129.0,56.33,88.0,1.58,61.0,1.1,2.0,0.04,26.0,0.47,329.0,5.93,610.0,10.99,10.0,0.42,82.0,3.52,384.0,6.92,44.0,0.8,73.0,1.31,54.0,0.97,329.0,5.92,13.0,0.23,8.0,0.14,0.0,0.0,2.0,0.03,33.0,0.59,48.0,0.86,0.0,0.0,9.0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1318.0,1296.0,669.0,4818.0,110.0,120.0,6.0,39.0,462.0,929.0,30.0,129.0
